M: 16
Instance: 1
Algorithm: NSGA-II
Iteration: 800
Population Size: 1000
Running Time:  9.05e+04 seconds
Required Skills:  0 1 4 5 9 10 11 12 14 15 16 18 22 23 24 26 
Distance; Skill Score; isValid; Team; Skill Counts
398.8; 6.578065883836091; True; 1 19 24 108 152 249 315 373 467 518 527 587 609 656 695 735; 5 1 4 12 8 7 5 6 6 6 9 4 6 6 8 2
401.7; 6.5817221599490985; True; 1 19 24 152 176 229 249 315 373 467 518 527 587 609 695 735 863; 5 1 5 13 10 6 6 6 7 6 9 3 5 6 8 2
403.9; 6.601190532615334; True; 1 19 24 152 176 229 315 373 466 467 518 527 587 609 695 735 863; 5 1 5 14 9 6 6 6 6 6 9 3 6 6 8 2
407.3; 6.6145808669974855; True; 1 19 24 152 176 249 315 373 466 467 518 527 587 609 695 735 863; 5 1 5 13 9 7 5 6 6 7 10 3 6 5 9 2
409.7; 6.636487896353366; True; 1 19 24 152 176 315 373 466 467 518 527 587 609 610 695 735 833; 6 1 5 15 9 6 5 5 7 6 10 4 6 5 9 2
411.4; 6.649334858712141; True; 1 19 24 152 176 229 315 373 466 467 518 527 587 609 656 695 735; 5 1 4 14 9 6 6 5 7 6 9 4 7 6 8 2
411.9; 6.656098202012831; True; 1 19 24 108 152 176 229 315 373 467 518 527 587 609 610 695 735; 5 1 5 15 9 6 7 6 7 5 9 4 5 6 8 2
413.7; 6.662757831681574; True; 1 19 24 152 176 249 315 373 466 467 518 527 587 609 656 695 735; 5 1 4 13 9 7 5 5 7 7 10 4 7 5 9 2
416.4; 6.693639026161549; True; 1 19 24 108 152 176 249 315 373 467 518 527 587 609 610 695 735; 5 1 5 14 9 7 6 6 7 6 10 4 5 5 9 2
418.7; 6.710963118995275; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 610 695 735; 5 1 5 15 8 7 6 6 6 6 10 4 6 5 9 2
422.9; 6.718418641829656; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 695 735; 5 1 4 14 9 8 6 6 6 7 10 4 6 5 9 2
428.2; 6.723865964443505; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 695 735 863; 5 1 5 14 8 7 6 7 5 6 9 4 6 6 8 2
430.3; 6.725258066359961; True; 1 19 24 108 152 176 249 315 373 422 467 518 527 587 609 695 735; 6 1 4 14 9 8 6 7 7 6 10 4 5 5 9 2
431.9; 6.73559889969818; True; 1 19 24 108 152 176 315 373 467 518 527 587 609 610 656 695 735; 5 1 5 14 8 6 6 6 7 5 9 5 6 6 8 2
433.5; 6.742568034366142; True; 1 19 24 108 152 176 315 373 422 466 467 518 527 587 609 695 735; 6 1 4 15 8 8 6 7 6 6 10 4 6 5 9 2
434.4; 6.753429841575423; True; 1 19 24 108 152 176 249 315 373 467 518 527 587 609 685 695 735; 5 1 5 14 10 7 6 6 6 6 9 5 6 5 8 2
436.2; 6.763278211018978; True; 1 19 24 108 152 176 249 315 373 467 518 527 587 609 656 695 735; 5 1 4 13 9 7 6 6 7 6 9 5 6 6 8 2
437.5; 6.768416088216332; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 656 695 735; 5 1 4 14 8 7 6 6 6 6 9 5 7 6 8 2
439; 6.768638101247614; True; 1 19 24 29 108 152 176 249 315 373 467 518 527 587 609 695 735; 6 1 4 14 10 7 6 7 7 6 10 4 6 5 9 2
446.7; 6.775173385424786; True; 1 19 24 108 152 176 315 373 422 467 518 527 587 609 656 695 735; 6 1 4 14 8 7 6 7 7 5 9 5 6 6 8 2
453.5; 6.778295991088834; True; 1 19 24 108 119 152 249 315 373 467 518 527 587 609 685 695 735; 5 1 5 14 9 8 6 6 6 6 9 5 6 5 8 2
453.8; 6.779596491257825; True; 1 19 24 108 152 249 315 373 422 467 518 527 587 609 656 695 735; 6 1 4 13 8 8 5 7 7 6 10 4 6 6 9 2
454.1; 6.784545974054522; True; 1 19 24 152 176 249 315 373 466 467 518 527 553 587 609 695 735 863; 5 1 5 14 10 7 6 6 7 7 10 3 6 6 9 2
455.1; 6.784902449886655; True; 1 19 24 108 152 249 315 373 467 518 527 587 609 685 695 735 833; 6 1 5 14 10 7 5 6 6 6 9 5 6 6 8 2
455.8; 6.7915503050273305; True; 1 19 24 108 152 176 315 373 467 518 527 587 609 656 695 735 849; 6 1 4 14 9 7 6 6 6 6 8 5 7 6 8 2
455.9; 6.803183888535342; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 610 695 774; 6 1 4 15 9 7 6 6 7 7 11 4 6 5 10 2
456.9; 6.810770011234364; True; 1 19 24 152 176 229 315 373 422 466 467 518 527 587 609 695 735 863; 6 1 5 15 9 7 6 7 7 6 10 3 6 6 9 2
458.5; 6.871047261305499; True; 1 19 24 108 152 176 229 315 373 466 467 518 527 587 609 610 695 735; 5 1 5 16 9 7 7 6 7 6 10 4 6 6 9 2
462.9; 6.88075644451021; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 610 695 735; 5 1 5 15 9 8 6 6 7 7 11 4 6 5 10 2
469.1; 6.887954703808802; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 610 695 735 863; 5 1 6 15 8 7 6 7 6 6 10 4 6 6 9 2
473.6; 6.904877766963404; True; 1 19 24 108 152 176 315 373 422 466 467 518 527 587 609 610 695 735; 6 1 5 16 8 8 6 7 7 6 11 4 6 5 10 2
474.3; 6.913071740309251; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 695 735 863; 5 1 5 14 9 8 6 7 6 7 10 4 6 6 9 2
477.6; 6.927678264137992; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 610 695 735 833; 6 1 5 16 9 7 6 6 7 6 10 5 6 6 9 2
478.6; 6.938469688367645; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 610 656 695 735; 5 1 5 15 8 7 6 6 7 6 10 5 7 6 9 2
482.7; 6.945911516819274; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 656 695 735; 5 1 4 14 9 8 6 6 7 7 10 5 7 6 9 2
487.7; 6.946157394922372; True; 1 19 24 108 152 176 249 315 373 467 518 527 587 609 656 695 735 863; 5 1 5 13 9 7 6 7 7 6 9 5 6 7 8 2
488.9; 6.951288937277672; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 656 695 735 863; 5 1 5 14 8 7 6 7 6 6 9 5 7 7 8 2
489.4; 6.955062069675032; True; 1 19 24 108 152 176 249 315 373 422 467 518 527 587 609 685 695 735; 6 1 5 15 10 8 6 7 7 6 10 5 6 5 9 2
492.6; 6.9623693356700205; True; 1 19 24 108 152 176 315 373 422 466 467 518 527 587 609 685 695 735; 6 1 5 16 9 8 6 7 6 6 10 5 7 5 9 2
498.7; 6.963882228928778; True; 1 19 24 108 152 176 249 315 373 466 467 527 587 609 656 685 695 735; 5 1 5 14 10 7 6 6 7 6 9 6 7 6 8 2
503; 6.971275848738106; True; 1 19 24 108 152 176 249 315 373 467 518 527 587 609 656 695 735 849; 6 1 4 14 10 8 6 6 7 7 9 5 7 6 9 2
504.5; 6.971646882064306; True; 1 19 24 108 152 249 315 373 466 467 518 527 587 609 656 685 695 735; 5 1 5 14 9 8 5 6 6 7 10 5 8 6 9 2
507.4; 6.974419573852286; True; 1 19 24 108 152 176 315 373 467 518 527 587 609 656 695 735 849 863; 6 1 5 14 9 7 6 7 6 6 8 5 7 7 8 2
507.9; 6.977311973396926; True; 1 19 24 108 152 176 315 373 422 467 518 527 587 609 685 695 735 849; 7 1 5 16 10 8 6 7 6 6 9 5 7 5 9 2
508.8; 6.99528410768926; True; 1 19 24 108 152 176 229 315 373 466 467 518 527 587 609 610 695 751 863; 6 1 5 16 10 7 7 6 8 6 10 4 6 7 9 2
510.9; 7.003029470553617; True; 1 19 24 108 152 176 229 315 373 466 467 518 527 587 609 695 735 774 863; 6 1 5 16 9 7 7 8 6 6 10 4 6 7 9 2
511.9; 7.036229544086295; True; 1 19 24 108 152 176 229 315 373 466 467 518 527 587 609 610 695 735 863; 5 1 6 16 9 7 7 7 7 6 10 4 6 7 9 2
516.9; 7.037824750588342; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 610 695 735 751 863; 6 1 6 16 9 8 6 7 7 6 11 4 6 6 10 2
517.2; 7.057666103909829; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 610 695 735 863; 5 1 6 15 9 8 6 7 7 7 11 4 6 6 10 2
525.1; 7.059184617631372; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 553 587 609 695 735 863; 5 1 5 15 10 8 7 7 7 7 10 4 6 7 9 2
526.6; 7.083502619830268; True; 1 19 24 108 152 176 229 249 315 373 466 467 518 527 587 609 656 695 735; 5 1 4 15 10 8 7 6 8 7 10 5 7 7 9 2
533; 7.083860800866573; True; 1 19 24 108 152 176 229 315 373 466 467 518 527 587 609 685 695 735 863; 5 1 6 16 10 7 7 7 6 6 9 5 7 7 8 2
533.7; 7.090963076595731; True; 1 19 24 108 152 176 229 315 373 466 467 518 527 587 609 656 695 735 863; 5 1 5 15 9 7 7 7 7 6 9 5 7 8 8 2
535; 7.091315159697222; True; 1 19 24 108 152 176 249 315 373 422 466 467 527 587 609 610 685 695 735; 6 1 6 16 10 8 6 7 8 6 11 5 6 5 10 2
537.4; 7.11293997608408; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 685 695 735 863; 5 1 6 15 10 8 6 7 6 7 10 5 7 6 9 2
537.9; 7.128722284338426; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 656 695 735 863; 5 1 5 14 9 8 6 7 7 7 10 5 7 7 9 2
545.8; 7.132259689531045; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 685 695 735 833; 6 1 5 16 11 8 6 6 7 7 10 6 7 6 9 2
546.8; 7.137670537236755; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 656 685 695 735; 5 1 5 15 10 8 6 6 7 7 10 6 8 6 9 2
552.1; 7.137670537236755; True; 1 19 24 29 108 152 176 249 315 373 466 467 518 527 587 609 695 735 833; 7 1 4 16 11 8 6 7 8 7 11 5 7 6 10 2
558.2; 7.141136090120739; True; 1 19 24 108 152 176 249 315 373 422 467 518 527 587 609 685 695 735 849; 7 1 5 16 11 9 6 7 7 7 10 5 7 5 10 2
560.6; 7.1525940779274695; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 609 656 695 735 849 863; 6 1 5 15 9 8 6 7 6 7 9 5 8 7 9 2
561.6; 7.154119525515847; True; 1 19 24 108 152 176 249 315 373 466 467 527 587 609 656 695 735 849 863; 6 1 5 14 10 8 6 7 7 7 9 5 7 7 9 2
566.3; 7.15956719323362; True; 1 19 24 108 152 249 315 373 422 466 467 518 527 587 609 656 685 695 735; 6 1 5 15 9 9 5 7 7 7 11 5 8 6 10 2
567.3; 7.161368002234974; True; 1 19 24 108 152 176 315 373 422 467 518 527 587 609 656 695 735 849 863; 7 1 5 15 9 8 6 8 7 6 9 5 7 7 9 2
570.4; 7.161667412437735; True; 1 19 24 108 152 176 249 315 373 466 467 527 587 609 656 685 695 735 849; 6 1 5 15 11 8 6 6 7 7 9 6 8 6 9 2
573.1; 7.173186268412275; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 610 695 733 735 863; 5 1 6 16 9 8 6 7 7 7 11 5 6 7 10 2
576.7; 7.174641192660449; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 610 656 660 695 863; 5 1 5 15 9 7 6 6 8 7 10 6 7 8 9 2
577.7; 7.178976947293169; True; 1 19 24 108 152 176 315 373 422 467 518 527 587 609 656 685 695 735 849; 7 1 5 16 10 8 6 7 7 6 9 6 8 6 9 2
578.1; 7.1801258751640535; True; 1 19 24 108 176 293 315 373 422 466 467 518 527 587 609 610 695 735 849 863; 6 1 6 16 9 8 6 8 7 7 10 4 7 6 10 2
582; 7.19534605834842; True; 1 19 24 108 152 176 315 373 466 467 518 527 587 600 609 610 695 735 833 863; 6 1 6 17 9 7 7 7 8 6 11 5 6 7 9 2
582.4; 7.217220655644519; True; 1 19 24 108 152 176 293 315 373 466 467 518 527 587 609 610 695 735 751 863; 6 1 6 16 10 8 6 7 7 6 11 4 6 6 10 3
582.9; 7.252124552505645; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 610 695 735 833 863; 6 1 6 16 10 8 6 7 8 7 11 5 6 7 10 2
589.4; 7.256717745977488; True; 1 19 24 108 152 176 229 249 315 373 422 466 467 518 527 587 609 656 695 735; 6 1 4 16 10 9 7 7 9 7 11 5 7 7 10 2
592.9; 7.259115844185066; True; 1 19 24 108 152 176 315 373 422 466 467 518 527 587 609 610 695 735 833 863; 7 1 6 17 9 8 6 8 8 6 11 5 6 7 10 2
596.4; 7.27554168840131; True; 1 19 24 108 152 176 229 315 373 422 466 467 518 527 587 609 656 695 735 863; 6 1 5 16 9 8 7 8 8 6 10 5 7 8 9 2
605; 7.297322714205302; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 685 695 735 833 863; 6 1 6 16 11 8 6 7 7 7 10 6 7 7 9 2
610.6; 7.31722734917642; True; 1 19 24 108 152 176 249 315 373 422 466 467 518 527 587 609 656 685 695 735; 6 1 5 16 10 9 6 7 8 7 11 6 8 6 10 2
621.3; 7.317854489331468; True; 1 19 24 108 152 176 249 315 373 422 467 518 527 587 609 656 695 735 849 863; 7 1 5 15 10 9 6 8 8 7 10 5 7 7 10 2
629.6; 7.326745379565322; True; 1 19 24 108 152 176 249 315 373 466 467 527 587 609 656 685 695 735 849 863; 6 1 6 15 11 8 6 7 7 7 9 6 8 7 9 2
631.5; 7.335658452289302; True; 1 19 24 108 152 229 293 315 373 422 466 467 518 527 587 609 656 685 695 735; 6 1 5 16 10 8 6 7 7 6 10 5 8 7 9 3
641.8; 7.340444114840118; True; 1 19 24 108 176 249 293 315 373 422 467 518 527 587 609 610 695 735 833 849 863; 7 1 6 16 11 8 6 8 9 7 10 5 6 7 10 2
645.9; 7.345765693114489; True; 1 19 24 108 152 176 229 315 373 422 466 467 511 518 527 587 609 610 695 735 863; 7 1 6 18 9 9 7 8 8 6 12 4 7 7 11 2
647; 7.359076226059264; True; 1 19 24 108 176 293 315 373 422 466 467 518 527 587 609 610 685 695 735 849 863; 6 1 7 17 10 8 6 8 7 7 10 5 8 6 10 2
652.9; 7.4214393902200495; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 610 685 695 735 833 863; 6 1 7 17 11 8 6 7 8 7 11 6 7 7 10 2
661.2; 7.4214393902200495; True; 1 19 24 108 152 176 249 293 315 373 466 467 518 527 587 609 610 695 735 849 863; 6 1 6 16 11 9 6 7 7 8 11 4 7 6 11 3
668.4; 7.432327792261605; True; 1 19 24 108 152 176 249 315 373 466 467 518 527 587 609 610 685 695 735 833 849; 7 1 6 18 12 9 6 6 8 8 11 6 8 6 11 2
668.6; 7.441852175773292; True; 1 19 24 108 152 176 293 315 373 466 467 518 527 587 609 610 685 695 735 833 863; 6 1 7 17 11 7 6 7 7 6 10 6 7 7 9 3
672; 7.446070935701005; True; 1 19 24 108 152 176 249 293 315 373 467 518 527 587 609 610 695 735 833 849 863; 7 1 6 16 12 8 6 7 8 7 10 5 6 7 10 3
675.3; 7.464340484627668; True; 1 19 24 108 152 176 293 315 373 466 467 518 527 587 609 610 695 735 833 849 863; 7 1 6 17 11 8 6 7 7 7 10 5 7 7 10 3
682.4; 7.4692327425066125; True; 1 19 24 108 119 152 176 249 315 373 422 467 518 527 587 609 685 695 735 849 863; 7 1 6 17 11 10 7 8 8 7 10 6 7 6 10 2
688; 7.473632926873842; True; 1 19 24 108 152 176 249 315 373 422 466 467 518 527 587 609 685 695 735 750 863; 6 1 6 17 10 9 6 8 8 7 11 6 8 7 10 2
696.8; 7.476106716840192; True; 1 19 24 108 152 176 315 373 422 466 467 518 527 587 609 656 695 735 833 849 863; 8 1 5 17 10 9 6 8 8 7 10 6 8 8 10 2
698.1; 7.492620722043192; True; 1 19 24 108 152 176 249 315 373 422 439 467 518 527 587 609 656 695 735 849 863; 7 1 6 15 10 9 7 8 8 7 10 6 7 7 10 2
718.1; 7.498448403173999; True; 1 19 24 29 108 152 249 293 315 373 466 467 518 527 587 609 685 695 735 833 849; 8 1 5 17 13 9 5 7 7 8 11 5 9 6 11 3
719.2; 7.541329577666694; True; 1 19 24 108 152 176 293 315 373 466 467 474 518 527 587 609 610 685 695 735 833 863; 7 1 7 17 11 8 6 8 7 6 10 6 7 7 9 3
741.4; 7.592287815952131; True; 1 19 24 108 152 176 246 293 315 373 466 467 518 527 587 609 656 695 735 751 849 863; 7 1 5 16 12 9 7 7 8 7 10 5 8 8 10 3
744.5; 7.6076694366882425; True; 1 19 24 108 152 229 293 315 373 422 466 467 518 527 587 609 610 656 685 695 735 863; 6 1 7 17 10 8 6 8 8 6 11 5 8 8 10 3
756.3; 7.608419051317286; True; 1 19 24 108 119 152 176 293 315 373 422 439 466 467 527 587 609 610 695 735 849 863; 7 1 7 17 10 9 8 8 8 6 10 6 6 6 10 3
758.9; 7.61320735210376; True; 1 19 24 108 152 176 293 315 373 422 439 467 518 527 587 609 610 685 695 735 849 863; 7 1 8 17 11 8 7 8 7 6 10 6 7 6 10 3
776.1; 7.620136054973758; True; 1 19 24 108 145 152 176 315 373 466 467 518 527 587 609 610 685 695 735 750 849 863; 6 1 7 19 11 9 7 7 8 8 10 6 9 7 10 2
780.2; 7.636588183729842; True; 1 19 24 108 152 162 229 293 315 373 422 466 467 527 587 609 656 685 695 735 849 863; 8 1 6 17 12 9 6 8 7 7 10 5 8 8 10 3
786.6; 7.639785212986821; True; 1 19 24 108 152 176 249 293 315 373 422 466 467 518 527 587 656 695 735 750 849 863; 7 1 5 16 10 10 6 8 8 7 11 6 8 7 11 3
787.7; 7.6441430505099195; True; 1 19 24 108 152 176 293 315 373 466 467 518 527 587 609 610 695 735 833 839 849 863; 7 1 7 17 11 8 6 8 7 7 11 6 7 7 11 3
805.8; 7.665580991017952; True; 1 19 24 108 152 162 176 293 315 373 466 467 483 518 527 587 609 685 695 735 849 863; 7 1 6 18 13 10 7 7 6 9 10 6 8 6 10 3
813.1; 7.679609571779755; True; 1 19 24 108 152 176 293 315 373 422 466 467 483 527 609 610 656 685 695 735 849 863; 6 1 7 17 12 9 7 8 9 6 9 7 7 7 9 3
817.8; 7.683407299132094; True; 1 19 24 108 152 176 249 315 373 422 466 467 518 527 587 609 641 656 695 735 849 850 863; 7 1 6 18 10 10 7 8 8 8 11 6 8 8 12 2
836.1; 7.692582562274909; True; 1 19 24 108 152 176 249 293 301 315 373 422 466 467 518 527 587 609 656 695 735 849 863; 7 1 5 16 11 10 6 8 8 8 11 6 8 7 11 3
840.1; 7.70543604658525; True; 1 19 24 29 108 152 176 229 315 373 466 467 495 518 527 587 609 610 695 735 839 849 863; 7 1 7 18 11 8 8 9 8 7 12 6 8 7 12 2
